 2005, 1, 3, 6,0,0,0,0,0,24.0
 2005, 1, 3, 7,4,4,4,4,0,24.1
 2005, 1, 3, 8,160,93,160,93,272,25.6
 2005, 1, 3, 9,266,197,266,197,158,26.7
 2005, 1, 3, 10,696,231,696,231,789,29.2
 2005, 1, 3, 11,817,358,817,358,664,31.2
 2005, 1, 3, 12,133,133,133,133,0,30.0
 2005, 1, 3, 13,451,349,451,349,140,30.5
 2005, 1, 3, 14,58,58,58,58,0,29.5
 2005, 1, 3, 15,45,45,45,45,0,28.7
 2005, 1, 3, 16,28,28,28,28,0,28.0
 2005, 1, 3, 17,10,10,10,10,0,27.5
 2005, 1, 3, 18,0,0,0,0,0,27.0
 2005, 1, 3, 19,0,0,0,0,0,26.7
 2005, 1, 3, 20,0,0,0,0,0,26.5
 2005, 1, 3, 21,0,0,0,0,0,26.2
 2005, 1, 3, 22,0,0,0,0,0,25.8
 2005, 1, 3, 23,0,0,0,0,0,25.6
 2005, 1, 3, 24,0,0,0,0,0,25.0
 2005, 1, 4, 1,0,0,0,0,0,24.7
 2005, 1, 4, 2,0,0,0,0,0,24.0
 2005, 1, 4, 3,0,0,0,0,0,23.3
 2005, 1, 4, 4,0,0,0,0,0,23.0
 2005, 1, 4, 5,0,0,0,0,0,22.7
 2005, 1, 4, 6,0,0,0,0,0,22.6
 2005, 1, 4, 7,3,3,3,3,0,22.7
 2005, 1, 4, 8,84,84,84,84,0,23.4
 2005, 1, 4, 9,170,165,170,165,11,24.3
 2005, 1, 4, 10,354,278,354,278,131,25.7
 2005, 1, 4, 11,428,339,428,339,129,26.9
 2005, 1, 4, 12,757,238,757,238,703,28.8
 2005, 1, 4, 13,705,226,705,226,660,30.1
 2005, 1, 4, 14,716,200,716,200,788,31.1
 2005, 1, 4, 15,365,240,365,240,236,31.0
 2005, 1, 4, 16,28,28,28,28,0,29.6
 2005, 1, 4, 17,40,40,40,40,0,28.6
 2005, 1, 4, 18,0,0,0,0,0,27.6
 2005, 1, 4, 19,0,0,0,0,0,27.0
 2005, 1, 4, 20,0,0,0,0,0,26.3
 2005, 1, 4, 21,0,0,0,0,0,25.7
 2005, 1, 4, 22,0,0,0,0,0,25.0
 2005, 1, 4, 23,0,0,0,0,0,24.4
 2005, 1, 4, 24,0,0,0,0,0,23.7
 2005, 1, 5, 1,0,0,0,0,0,23.0
 2005, 1, 5, 2,0,0,0,0,0,22.3
 2005, 1, 5, 3,0,0,0,0,0,21.4
 2005, 1, 5, 4,0,0,0,0,0,20.9
 2005, 1, 5, 5,0,0,0,0,0,20.5
 2005, 1, 5, 6,0,0,0,0,0,20.1
 2005, 1, 5, 7,8,8,8,8,0,20.3
 2005, 1, 5, 8,182,70,182,70,453,22.6
 2005, 1, 5, 9,381,107,381,107,625,24.6
 2005, 1, 5, 10,554,136,554,136,709,26.6
 2005, 1, 5, 11,675,167,675,167,734,28.3
 2005, 1, 5, 12,729,184,729,184,738,29.7
 2005, 1, 5, 13,716,178,716,178,740,30.7
 2005, 1, 5, 14,633,155,633,155,728,31.1
 2005, 1, 5, 15,487,130,487,130,671,31.1
 2005, 1, 5, 16,299,104,299,104,537,30.4
 2005, 1, 5, 17,107,57,107,57,312,29.1
 2005, 1, 5, 18,0,0,0,0,0,27.7
 2005, 1, 5, 19,0,0,0,0,0,27.0
 2005, 1, 5, 20,0,0,0,0,0,26.2
 2005, 1, 5, 21,0,0,0,0,0,25.4
 2005, 1, 5, 22,0,0,0,0,0,24.7
 2005, 1, 5, 23,0,0,0,0,0,23.9
 2005, 1, 5, 24,0,0,0,0,0,23.2
 2005, 1, 6, 1,0,0,0,0,0,22.7
 2005, 1, 6, 2,0,0,0,0,0,21.8
 2005, 1, 6, 3,0,0,0,0,0,20.9
 2005, 1, 6, 4,0,0,0,0,0,20.5
 2005, 1, 6, 5,0,0,0,0,0,20.0
 2005, 1, 6, 6,0,0,0,0,0,19.7
 2005, 1, 6, 7,7,7,7,7,0,19.9
 2005, 1, 6, 8,155,94,155,94,243,21.8
 2005, 1, 6, 9,319,176,319,176,327,23.6
 2005, 1, 6, 10,463,246,463,246,368,25.3
 2005, 1, 6, 11,554,310,554,310,352,26.7
 2005, 1, 6, 12,596,340,596,340,345,27.8
 2005, 1, 6, 13,588,331,588,331,353,28.5
 2005, 1, 6, 14,527,285,527,285,368,28.9
 2005, 1, 6, 15,402,217,402,217,345,28.9
 2005, 1, 6, 16,243,178,243,178,178,28.2
 2005, 1, 6, 17,88,69,88,69,112,27.1
 2005, 1, 6, 18,0,0,0,0,0,25.9
 2005, 1, 6, 19,0,0,0,0,0,25.3
 2005, 1, 6, 20,0,0,0,0,0,24.8
 2005, 1, 6, 21,0,0,0,0,0,24.2
 2005, 1, 6, 22,0,0,0,0,0,23.7
 2005, 1, 6, 23,0,0,0,0,0,23.1
 2005, 1, 6, 24,0,0,0,0,0,22.8
 2005, 1, 7, 1,0,0,0,0,0,22.3
 2005, 1, 7, 2,0,0,0,0,0,21.9
 2005, 1, 7, 3,0,0,0,0,0,21.6
 2005, 1, 7, 4,0,0,0,0,0,21.4
 2005, 1, 7, 5,0,0,0,0,0,21.2
 2005, 1, 7, 6,0,0,0,0,0,21.1
 2005, 1, 7, 7,10,10,10,10,0,21.3
 2005, 1, 7, 8,221,57,221,57,667,23.6
 2005, 1, 7, 9,466,76,466,76,889,26.1
 2005, 1, 7, 10,629,152,629,152,810,28.2
 2005, 1, 7, 11,558,337,558,337,319,29.2
 2005, 1, 7, 12,323,295,323,295,38,28.9
 2005, 1, 7, 13,186,181,186,181,7,28.0
 2005, 1, 7, 14,338,305,338,305,49,28.0
 2005, 1, 7, 15,310,264,310,264,86,27.9
 2005, 1, 7, 16,166,154,166,154,33,27.3
 2005, 1, 7, 17,32,32,32,32,0,26.4
 2005, 1, 7, 18,0,0,0,0,0,25.5
 2005, 1, 7, 19,0,0,0,0,0,25.0
 2005, 1, 7, 20,0,0,0,0,0,24.5
 2005, 1, 7, 21,0,0,0,0,0,24.0
 2005, 1, 7, 22,0,0,0,0,0,23.5
 2005, 1, 7, 23,0,0,0,0,0,22.8
 2005, 1, 7, 24,0,0,0,0,0,22.6
 2005, 1, 8, 1,0,0,0,0,0,21.9
 2005, 1, 8, 2,0,0,0,0,0,21.2
 2005, 1, 8, 3,0,0,0,0,0,20.4
 2005, 1, 8, 4,0,0,0,0,0,20.0
 2005, 1, 8, 5,0,0,0,0,0,19.6
 2005, 1, 8, 6,0,0,0,0,0,19.4
 2005, 1, 8, 7,7,7,7,7,0,19.5
 2005, 1, 8, 8,146,114,146,114,127,21.4
 2005, 1, 8, 9,290,221,290,221,159,23.0
 2005, 1, 8, 10,416,299,416,299,198,24.5
 2005, 1, 8, 11,500,367,500,367,191,25.8
 2005, 1, 8, 12,548,399,548,399,201,26.8
 2005, 1, 8, 13,538,392,538,392,200,27.5
 2005, 1, 8, 14,480,326,480,326,234,27.9
 2005, 1, 8, 15,350,281,350,281,129,27.8
 2005, 1, 8, 16,211,175,211,175,98,27.2
 2005, 1, 8, 17,77,68,77,68,55,26.2
 2005, 1, 8, 18,0,0,0,0,0,25.1
 2005, 1, 8, 19,0,0,0,0,0,24.5
 2005, 1, 8, 20,0,0,0,0,0,23.8
 2005, 1, 8, 21,0,0,0,0,0,23.2
 2005, 1, 8, 22,0,0,0,0,0,22.7
 2005, 1, 8, 23,0,0,0,0,0,22.0
 2005, 1, 8, 24,0,0,0,0,0,21.2
 2005, 1, 9, 1,0,0,0,0,0,20.6
 2005, 1, 9, 2,0,0,0,0,0,20.0
 2005, 1, 9, 3,0,0,0,0,0,19.3
 2005, 1, 9, 4,0,0,0,0,0,19.0
 2005, 1, 9, 5,0,0,0,0,0,18.6
 2005, 1, 9, 6,0,0,0,0,0,18.4
 2005, 1, 9, 7,6,6,6,6,0,18.6
 2005, 1, 9, 8,136,112,136,112,99,20.3
 2005, 1, 9, 9,277,219,277,219,133,22.2
 2005, 1, 9, 10,398,299,398,299,167,23.6
 2005, 1, 9, 11,485,367,485,367,170,24.9
 2005, 1, 9, 12,509,398,509,398,149,25.9
 2005, 1, 9, 13,487,374,487,374,153,26.5
 2005, 1, 9, 14,456,331,456,331,189,26.8
 2005, 1, 9, 15,367,285,367,285,151,26.8
 2005, 1, 9, 16,224,179,224,179,121,26.3
 2005, 1, 9, 17,82,70,82,70,68,25.4
 2005, 1, 9, 18,1,1,1,1,0,24.3
 2005, 1, 9, 19,0,0,0,0,0,23.8
 2005, 1, 9, 20,0,0,0,0,0,23.2
 2005, 1, 9, 21,0,0,0,0,0,22.7
 2005, 1, 9, 22,0,0,0,0,0,22.2
 2005, 1, 9, 23,0,0,0,0,0,21.6
 2005, 1, 9, 24,0,0,0,0,0,20.9
 2005, 1, 10, 1,0,0,0,0,0,20.4
 2005, 1, 10, 2,0,0,0,0,0,19.9
 2005, 1, 10, 3,0,0,0,0,0,19.5
 2005, 1, 10, 4,0,0,0,0,0,19.2
 2005, 1, 10, 5,0,0,0,0,0,19.0
 2005, 1, 10, 6,0,0,0,0,0,18.9
 2005, 1, 10, 7,2,2,2,2,0,19.0
 2005, 1, 10, 8,66,66,66,66,0,20.0
 2005, 1, 10, 9,35,35,35,35,0,20.1
 2005, 1, 10, 10,107,107,107,107,0,20.6
 2005, 1, 10, 11,334,309,334,309,36,22.4
 2005, 1, 10, 12,439,365,439,365,99,23.7
 2005, 1, 10, 13,603,362,603,362,328,25.3
 2005, 1, 10, 14,798,223,798,223,863,27.2
 2005, 1, 10, 15,530,118,530,118,758,27.8
 2005, 1, 10, 16,399,78,399,78,854,28.1
 2005, 1, 10, 17,150,40,150,40,634,27.4
 2005, 1, 10, 18,3,3,3,3,0,26.3
 2005, 1, 10, 19,0,0,0,0,0,25.6
 2005, 1, 10, 20,0,0,0,0,0,25.0
 2005, 1, 10, 21,0,0,0,0,0,24.3
 2005, 1, 10, 22,0,0,0,0,0,23.6
 2005, 1, 10, 23,0,0,0,0,0,23.0
 2005, 1, 10, 24,0,0,0,0,0,22.4
 2005, 1, 11, 1,0,0,0,0,0,21.4
 2005, 1, 11, 2,0,0,0,0,0,20.4
 2005, 1, 11, 3,0,0,0,0,0,19.4
 2005, 1, 11, 4,0,0,0,0,0,18.9
 2005, 1, 11, 5,0,0,0,0,0,18.4
 2005, 1, 11, 6,0,0,0,0,0,18.0
 2005, 1, 11, 7,7,7,7,7,0,18.2
 2005, 1, 11, 8,153,94,153,94,240,20.2
 2005, 1, 11, 9,309,181,309,181,291,22.3
 2005, 1, 11, 10,426,299,426,299,214,23.7
 2005, 1, 11, 11,515,351,515,351,235,25.0
 2005, 1, 11, 12,668,298,668,298,495,26.5
 2005, 1, 11, 13,722,246,722,246,645,27.7
 2005, 1, 11, 14,730,135,730,135,889,28.7
 2005, 1, 11, 15,578,112,578,112,854,29.0
 2005, 1, 11, 16,339,84,339,84,676,28.5
 2005, 1, 11, 17,131,45,131,45,494,27.4
 2005, 1, 11, 18,2,2,2,2,0,26.0
 2005, 1, 11, 19,0,0,0,0,0,25.1
 2005, 1, 11, 20,0,0,0,0,0,24.2
 2005, 1, 11, 21,0,0,0,0,0,23.4
 2005, 1, 11, 22,0,0,0,0,0,22.7
 2005, 1, 11, 23,0,0,0,0,0,21.6
 2005, 1, 11, 24,0,0,0,0,0,20.6
 2005, 1, 12, 1,0,0,0,0,0,19.7
 2005, 1, 12, 2,0,0,0,0,0,18.7
 2005, 1, 12, 3,0,0,0,0,0,17.8
 2005, 1, 12, 4,0,0,0,0,0,17.3
 2005, 1, 12, 5,0,0,0,0,0,16.8
 2005, 1, 12, 6,0,0,0,0,0,16.4
 2005, 1, 12, 7,7,7,7,7,0,16.6
 2005, 1, 12, 8,165,80,165,80,345,18.7
 2005, 1, 12, 9,350,154,350,154,447,21.0
 2005, 1, 12, 10,503,222,503,222,473,23.0
 2005, 1, 12, 11,612,260,612,260,504,24.6
 2005, 1, 12, 12,666,280,666,280,515,25.9
 2005, 1, 12, 13,640,298,640,298,463,26.7
 2005, 1, 12, 14,573,267,573,267,455,27.1
 2005, 1, 12, 15,450,212,450,212,435,27.1
 2005, 1, 12, 16,281,132,281,132,392,26.4
 2005, 1, 12, 17,103,62,103,62,235,25.2
 2005, 1, 12, 18,1,1,1,1,0,23.9
 2005, 1, 12, 19,0,0,0,0,0,23.1
 2005, 1, 12, 20,0,0,0,0,0,22.6
 2005, 1, 12, 21,0,0,0,0,0,21.7
 2005, 1, 12, 22,0,0,0,0,0,20.9
 2005, 1, 12, 23,0,0,0,0,0,20.0
 2005, 1, 12, 24,0,0,0,0,0,19.1
 2005, 1, 13, 1,0,0,0,0,0,18.5
 2005, 1, 13, 2,0,0,0,0,0,17.9
 2005, 1, 13, 3,0,0,0,0,0,17.2
 2005, 1, 13, 4,0,0,0,0,0,16.8
 2005, 1, 13, 5,0,0,0,0,0,16.5
 2005, 1, 13, 6,0,0,0,0,0,16.2
 2005, 1, 13, 7,8,8,8,8,0,16.4
 2005, 1, 13, 8,172,84,172,84,359,18.8
 2005, 1, 13, 9,360,133,360,133,517,21.4
 2005, 1, 13, 10,494,231,494,231,442,23.3
 2005, 1, 13, 11,648,226,648,226,603,25.1
 2005, 1, 13, 12,684,266,684,266,556,26.5
 2005, 1, 13, 13,677,259,677,259,563,27.5
 2005, 1, 13, 14,596,225,596,225,550,27.9
 2005, 1, 13, 15,493,143,493,143,635,28.0
 2005, 1, 13, 16,324,94,324,94,600,27.4
 2005, 1, 13, 17,132,49,132,49,461,26.2
 2005, 1, 13, 18,1,1,1,1,0,24.7
 2005, 1, 13, 19,0,0,0,0,0,24.1
 2005, 1, 13, 20,0,0,0,0,0,23.5
 2005, 1, 13, 21,0,0,0,0,0,22.9
 2005, 1, 13, 22,0,0,0,0,0,22.4
 2005, 1, 13, 23,0,0,0,0,0,21.7
 2005, 1, 13, 24,0,0,0,0,0,20.9
 2005, 1, 14, 1,0,0,0,0,0,20.4
 2005, 1, 14, 2,0,0,0,0,0,19.8
 2005, 1, 14, 3,0,0,0,0,0,19.2
 2005, 1, 14, 4,0,0,0,0,0,18.9
 2005, 1, 14, 5,0,0,0,0,0,18.6
 2005, 1, 14, 6,0,0,0,0,0,18.4
 2005, 1, 14, 7,5,5,5,5,0,18.5
 2005, 1, 14, 8,126,105,126,105,87,20.2
 2005, 1, 14, 9,269,218,269,218,117,22.1
 2005, 1, 14, 10,381,299,381,299,137,23.5
 2005, 1, 14, 11,473,369,473,369,148,24.8
 2005, 1, 14, 12,514,403,514,403,147,25.8
 2005, 1, 14, 13,501,396,501,396,141,26.5
 2005, 1, 14, 14,430,337,430,337,139,26.8
 2005, 1, 14, 15,359,290,359,290,125,26.8
 2005, 1, 14, 16,212,178,212,178,88,26.3
 2005, 1, 14, 17,96,77,96,77,108,25.5
 2005, 1, 14, 18,1,1,1,1,0,24.4
 2005, 1, 14, 19,0,0,0,0,0,23.8
 2005, 1, 14, 20,0,0,0,0,0,23.2
 2005, 1, 14, 21,0,0,0,0,0,22.6
 2005, 1, 14, 22,0,0,0,0,0,22.0
 2005, 1, 14, 23,0,0,0,0,0,21.2
 2005, 1, 14, 24,0,0,0,0,0,20.5
 2005, 1, 15, 1,0,0,0,0,0,19.5
 2005, 1, 15, 2,0,0,0,0,0,18.1
 2005, 1, 15, 3,0,0,0,0,0,18.2
 2005, 1, 15, 4,0,0,0,0,0,18.0
 2005, 1, 15, 5,0,0,0,0,0,17.6
 2005, 1, 15, 6,0,0,0,0,0,17.3
 2005, 1, 15, 7,3,3,3,3,0,17.4
 2005, 1, 15, 8,79,79,79,79,0,18.4
 2005, 1, 15, 9,173,169,173,169,9,19.6
 2005, 1, 15, 10,286,268,286,268,30,20.9
 2005, 1, 15, 11,368,340,368,340,39,22.2
 2005, 1, 15, 12,344,329,344,329,21,22.7
 2005, 1, 15, 13,349,332,349,332,23,23.1
 2005, 1, 15, 14,290,275,290,275,23,23.2
 2005, 1, 15, 15,316,265,316,265,92,23.3
 2005, 1, 15, 16,240,186,240,186,140,23.3
 2005, 1, 15, 17,86,75,86,75,59,22.7
 2005, 1, 15, 18,1,1,1,1,0,22.0
 2005, 1, 15, 19,0,0,0,0,0,21.5
 2005, 1, 15, 20,0,0,0,0,0,21.0
 2005, 1, 15, 21,0,0,0,0,0,20.5
 2005, 1, 15, 22,0,0,0,0,0,20.0
 2005, 1, 15, 23,0,0,0,0,0,19.5
 2005, 1, 15, 24,0,0,0,0,0,18.9
 2005, 1, 16, 1,0,0,0,0,0,18.7
 2005, 1, 16, 2,0,0,0,0,0,18.4
 2005, 1, 16, 3,0,0,0,0,0,18.2
 2005, 1, 16, 4,0,0,0,0,0,18.0
 2005, 1, 16, 5,0,0,0,0,0,17.9
 2005, 1, 16, 6,0,0,0,0,0,17.8
 2005, 1, 16, 7,6,6,6,6,0,18.0
 2005, 1, 16, 8,127,109,127,109,74,19.8
 2005, 1, 16, 9,263,216,263,216,106,21.7
 2005, 1, 16, 10,371,298,371,298,121,23.2
 2005, 1, 16, 11,428,350,428,350,111,24.4
 2005, 1, 16, 12,454,378,454,378,100,25.2
 2005, 1, 16, 13,471,379,471,379,122,25.9
 2005, 1, 16, 14,403,333,403,333,103,26.3
 2005, 1, 16, 15,305,271,305,271,61,26.2
 2005, 1, 16, 16,197,176,197,176,55,25.7
 2005, 1, 16, 17,85,75,85,75,52,24.9
 2005, 1, 16, 18,1,1,1,1,0,23.9
 2005, 1, 16, 19,0,0,0,0,0,23.3
 2005, 1, 16, 20,0,0,0,0,0,22.5
 2005, 1, 16, 21,0,0,0,0,0,22.5
 2005, 1, 16, 22,0,0,0,0,0,21.9
 2005, 1, 16, 23,0,0,0,0,0,21.3
 2005, 1, 16, 24,0,0,0,0,0,20.7
 2005, 1, 17, 1,0,0,0,0,0,20.1
 2005, 1, 17, 2,0,0,0,0,0,19.4
 2005, 1, 17, 3,0,0,0,0,0,18.8
 2005, 1, 17, 4,0,0,0,0,0,18.5
 2005, 1, 17, 5,0,0,0,0,0,18.1
 2005, 1, 17, 6,0,0,0,0,0,17.9
 2005, 1, 17, 7,6,6,6,6,0,18.0
 2005, 1, 17, 8,162,99,162,99,256,20.3
 2005, 1, 17, 9,239,200,239,200,89,21.8
 2005, 1, 17, 10,316,274,316,274,71,22.9
 2005, 1, 17, 11,393,339,393,339,76,24.0
 2005, 1, 17, 12,490,390,490,390,132,25.1
 2005, 1, 17, 13,564,369,564,369,260,26.1
 2005, 1, 17, 14,565,306,565,306,379,26.9
 2005, 1, 17, 15,563,144,563,144,745,27.5
 2005, 1, 17, 16,424,83,424,83,866,27.6
 2005, 1, 17, 17,173,45,173,45,670,26.8
 2005, 1, 17, 18,4,4,4,4,0,25.5
 2005, 1, 17, 19,0,0,0,0,0,24.9
 2005, 1, 17, 20,0,0,0,0,0,24.3
 2005, 1, 17, 21,0,0,0,0,0,23.6
 2005, 1, 17, 22,0,0,0,0,0,23.0
 2005, 1, 17, 23,0,0,0,0,0,22.5
 2005, 1, 17, 24,0,0,0,0,0,21.7
 2005, 1, 18, 1,0,0,0,0,0,21.1
 2005, 1, 18, 2,0,0,0,0,0,20.5
 2005, 1, 18, 3,0,0,0,0,0,19.8
 2005, 1, 18, 4,0,0,0,0,0,19.5
 2005, 1, 18, 5,0,0,0,0,0,19.1
 2005, 1, 18, 6,0,0,0,0,0,18.9
 2005, 1, 18, 7,7,7,7,7,0,19.1
 2005, 1, 18, 8,155,87,155,87,274,21.1
 2005, 1, 18, 9,305,224,305,224,182,22.9
 2005, 1, 18, 10,436,303,436,303,223,24.6
 2005, 1, 18, 11,547,330,547,330,308,26.1
 2005, 1, 18, 12,596,356,596,356,316,27.3
 2005, 1, 18, 13,545,386,545,386,211,28.0
 2005, 1, 18, 14,485,361,485,361,182,28.3
 2005, 1, 18, 15,401,302,401,302,174,28.3
 2005, 1, 18, 16,253,195,253,195,147,27.7
 2005, 1, 18, 17,104,85,104,85,99,26.7
 2005, 1, 18, 18,1,1,1,1,0,25.5
 2005, 1, 18, 19,0,0,0,0,0,24.9
 2005, 1, 18, 20,0,0,0,0,0,24.4
 2005, 1, 18, 21,0,0,0,0,0,23.8
 2005, 1, 18, 22,0,0,0,0,0,23.2
 2005, 1, 18, 23,0,0,0,0,0,22.7
 2005, 1, 18, 24,0,0,0,0,0,22.2
 2005, 1, 19, 1,0,0,0,0,0,21.7
 2005, 1, 19, 2,0,0,0,0,0,21.2
 2005, 1, 19, 3,0,0,0,0,0,20.7
 2005, 1, 19, 4,0,0,0,0,0,20.4
 2005, 1, 19, 5,0,0,0,0,0,20.2
 2005, 1, 19, 6,0,0,0,0,0,20.0
 2005, 1, 19, 7,6,6,6,6,0,20.2
 2005, 1, 19, 8,148,109,148,109,155,22.2
 2005, 1, 19, 9,331,170,331,170,362,24.2
 2005, 1, 19, 10,455,258,455,258,327,26.0
 2005, 1, 19, 11,567,321,567,321,347,27.6
 2005, 1, 19, 12,615,354,615,354,342,28.8
 2005, 1, 19, 13,604,352,604,352,334,29.7
 2005, 1, 19, 14,541,312,541,312,333,30.2
 2005, 1, 19, 15,418,243,418,243,308,30.2
 2005, 1, 19, 16,257,197,257,197,151,29.6
 2005, 1, 19, 17,103,86,103,86,89,28.5
 2005, 1, 19, 18,1,1,1,1,0,27.2
 2005, 1, 19, 19,0,0,0,0,0,26.5
 2005, 1, 19, 20,0,0,0,0,0,25.7
 2005, 1, 19, 21,0,0,0,0,0,24.9
 2005, 1, 19, 22,0,0,0,0,0,24.1
 2005, 1, 19, 23,0,0,0,0,0,23.4
 2005, 1, 19, 24,0,0,0,0,0,22.6
 2005, 1, 20, 1,0,0,0,0,0,21.9
 2005, 1, 20, 2,0,0,0,0,0,20.9
 2005, 1, 20, 3,0,0,0,0,0,19.9
 2005, 1, 20, 4,0,0,0,0,0,19.4
 2005, 1, 20, 5,0,0,0,0,0,18.9
 2005, 1, 20, 6,0,0,0,0,0,18.5
 2005, 1, 20, 7,7,7,7,7,0,18.7
 2005, 1, 20, 8,185,67,185,67,479,21.1
 2005, 1, 20, 9,388,120,388,120,604,23.5
 2005, 1, 20, 10,553,163,553,163,647,25.5
 2005, 1, 20, 11,678,199,678,199,673,27.4
 2005, 1, 20, 12,750,208,750,208,707,28.8
 2005, 1, 20, 13,729,234,729,234,653,29.8
 2005, 1, 20, 14,640,215,640,215,614,30.3
 2005, 1, 20, 15,513,170,513,170,602,30.3
 2005, 1, 20, 16,338,118,338,118,546,29.6
 2005, 1, 20, 17,143,62,143,62,408,28.4
 2005, 1, 20, 18,2,2,2,2,0,26.8
 2005, 1, 20, 19,0,0,0,0,0,26.0
 2005, 1, 20, 20,0,0,0,0,0,25.3
 2005, 1, 20, 21,0,0,0,0,0,24.5
 2005, 1, 20, 22,0,0,0,0,0,23.7
 2005, 1, 20, 23,0,0,0,0,0,22.9
 2005, 1, 20, 24,0,0,0,0,0,22.2
 2005, 1, 21, 1,0,0,0,0,0,21.5
 2005, 1, 21, 2,0,0,0,0,0,20.8
 2005, 1, 21, 3,0,0,0,0,0,20.1
 2005, 1, 21, 4,0,0,0,0,0,19.7
 2005, 1, 21, 5,0,0,0,0,0,19.4
 2005, 1, 21, 6,0,0,0,0,0,19.1
 2005, 1, 21, 7,8,8,8,8,0,19.3
 2005, 1, 21, 8,186,78,186,78,436,21.8
 2005, 1, 21, 9,377,124,377,124,569,23.9
 2005, 1, 21, 10,588,149,588,149,728,26.2
 2005, 1, 21, 11,724,134,724,134,827,28.2
 2005, 1, 21, 12,776,183,776,183,773,29.8
 2005, 1, 21, 13,718,239,718,239,631,30.8
 2005, 1, 21, 14,648,211,648,211,628,31.2
 2005, 1, 21, 15,502,171,502,171,579,31.2
 2005, 1, 21, 16,318,129,318,129,468,30.4
 2005, 1, 21, 17,130,65,130,65,323,29.1
 2005, 1, 21, 18,1,1,1,1,0,27.6
 2005, 1, 21, 19,0,0,0,0,0,27.0
 2005, 1, 21, 20,0,0,0,0,0,26.3
 2005, 1, 21, 21,0,0,0,0,0,25.7
 2005, 1, 21, 22,0,0,0,0,0,25.1
 2005, 1, 21, 23,0,0,0,0,0,24.5
 2005, 1, 21, 24,0,0,0,0,0,23.8
 2005, 1, 22, 1,0,0,0,0,0,23.3
 2005, 1, 22, 2,0,0,0,0,0,22.7
 2005, 1, 22, 3,0,0,0,0,0,22.1
 2005, 1, 22, 4,0,0,0,0,0,21.8
 2005, 1, 22, 5,0,0,0,0,0,21.4
 2005, 1, 22, 6,0,0,0,0,0,21.1
 2005, 1, 22, 7,3,3,3,3,0,21.2
 2005, 1, 22, 8,84,84,84,84,0,22.3
 2005, 1, 22, 9,204,190,204,190,32,23.5
 2005, 1, 22, 10,366,293,366,293,121,25.2
 2005, 1, 22, 11,457,361,457,361,135,26.6
 2005, 1, 22, 12,535,378,535,378,204,27.9
 2005, 1, 22, 13,547,384,547,384,214,28.8
 2005, 1, 22, 14,658,231,658,231,611,29.9
